"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"49";"con_T_LEFT";"default";"approved";"374.17";"270.06";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"2";"49";"con_T_LEFT";"default";"approved";"351.5";"281.39";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"3";"49";"con_T_LEFT";"default";"approved";"328.82";"292.73";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"4";"49";"con_T_LEFT";"default";"approved";"1065.83";"156.67";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"5";"60";"con_T_LEFT";"default";"approved";"374.17";"270.06";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"6";"60";"con_T_LEFT";"default";"approved";"351.5";"281.39";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"7";"60";"con_T_LEFT";"default";"approved";"328.82";"292.73";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"8";"60";"con_T_LEFT";"default";"approved";"839.06";"598.87";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"9";"61";"con_T_LEFT";"default";"approved";"975.12";"156.67";"1192.0";"871.0";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"10";"63";"con_T_LEFT";"default";"approved";"430.87";"553.52";"1192.0";"871.0";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
