"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"49";"con_L_LeftUp";"default";"approved";"328.82";"678.24";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"2";"49";"con_L_LeftUp";"default";"approved";"351.5";"700.92";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"3";"49";"con_L_LeftUp";"default";"approved";"374.17";"723.6";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"4";"49";"con_L_LeftUp";"default";"approved";"1065.83";"236.04";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"5";"49";"con_L_LeftUp";"default";"approved";"884.41";"678.24";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"6";"50";"con_L_LeftUp";"default";"approved";"306.14";"383.44";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"7";"50";"con_L_LeftUp";"default";"approved";"328.82";"406.12";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"8";"50";"con_L_LeftUp";"default";"approved";"351.5";"428.8";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"9";"50";"con_L_LeftUp";"default";"approved";"1009.13";"190.68";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"10";"50";"con_L_LeftUp";"default";"approved";"839.06";"712.26";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"11";"51";"con_L_LeftUp";"default";"approved";"306.14";"383.44";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"12";"51";"con_L_LeftUp";"default";"approved";"328.82";"406.12";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"13";"51";"con_L_LeftUp";"default";"approved";"351.5";"428.8";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"14";"51";"con_L_LeftUp";"default";"approved";"1009.13";"213.36";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"15";"51";"con_L_LeftUp";"default";"approved";"839.06";"712.26";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"16";"52";"con_L_LeftUp";"default";"approved";"725.67";"712.26";"1192.0";"871.0";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
