"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"49";"BreakPoint_H_1";"A";"approved";"90.71";"65.96";"1192.0";"871.0";"=400/2.5/1L1.15";"=400/2.5/1L1.15";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"2";"49";"BreakPoint_H_1";"A";"approved";"90.71";"77.3";"1192.0";"871.0";"=400/2.5/1L2.15";"=400/2.5/1L2.15";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"3";"49";"BreakPoint_H_1";"A";"approved";"90.71";"88.64";"1192.0";"871.0";"=400/2.5/1L3.15";"=400/2.5/1L3.15";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"4";"50";"BreakPoint_H_1";"A";"approved";"90.71";"65.96";"1192.0";"871.0";"=400/2.5/1L1.15";"=400/2.5/1L1.15";"";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"5";"50";"BreakPoint_H_1";"A";"approved";"90.71";"77.3";"1192.0";"871.0";"=400/2.5/1L2.15";"=400/2.5/1L2.15";"";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"6";"50";"BreakPoint_H_1";"A";"approved";"90.71";"88.64";"1192.0";"871.0";"=400/2.5/1L3.15";"=400/2.5/1L3.15";"";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"7";"51";"BreakPoint_H_1";"A";"approved";"90.71";"65.96";"1192.0";"871.0";"=400/2.5/1L1.15";"=400/2.5/1L1.15";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"8";"51";"BreakPoint_H_1";"A";"approved";"90.71";"77.3";"1192.0";"871.0";"=400/2.5/1L2.15";"=400/2.5/1L2.15";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"9";"51";"BreakPoint_H_1";"A";"approved";"90.71";"88.64";"1192.0";"871.0";"=400/2.5/1L3.15";"=400/2.5/1L3.15";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"10";"52";"BreakPoint_H_1";"A";"approved";"90.71";"65.96";"1192.0";"871.0";"=400/2.6/1L1.16";"=400/2.6/1L1.16";"";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"11";"52";"BreakPoint_H_1";"A";"approved";"90.71";"77.3";"1192.0";"871.0";"=400/2.6/1L2.16";"=400/2.6/1L2.16";"";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"12";"52";"BreakPoint_H_1";"A";"approved";"90.71";"88.64";"1192.0";"871.0";"=400/2.6/1L3.16";"=400/2.6/1L3.16";"";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
