"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"49";"con_L_LeftDown";"default";"approved";"374.17";"202.02";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"2";"49";"con_L_LeftDown";"default";"approved";"351.5";"190.68";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"3";"49";"con_L_LeftDown";"default";"approved";"328.82";"179.35";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"4";"49";"con_L_LeftDown";"default";"approved";"1065.83";"77.3";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"5";"50";"con_L_LeftDown";"default";"approved";"306.14";"292.73";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"6";"50";"con_L_LeftDown";"default";"approved";"328.82";"270.06";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"7";"50";"con_L_LeftDown";"default";"approved";"351.5";"258.72";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"8";"50";"con_L_LeftDown";"default";"approved";"612.28";"99.98";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"9";"50";"con_L_LeftDown";"default";"approved";"1009.13";"77.3";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"10";"51";"con_L_LeftDown";"default";"approved";"306.14";"292.73";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"11";"51";"con_L_LeftDown";"default";"approved";"328.82";"270.06";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"12";"51";"con_L_LeftDown";"default";"approved";"351.5";"258.72";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"13";"51";"con_L_LeftDown";"default";"approved";"1009.13";"77.3";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"14";"51";"con_L_LeftDown";"default";"approved";"612.28";"99.98";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"15";"52";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"16";"53";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"17";"54";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"18";"55";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"19";"56";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"20";"56";"con_L_LeftDown";"default";"approved";"408.19";"270.06";"1192.0";"871.0";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"21";"56";"con_L_LeftDown";"default";"approved";"362.83";"247.38";"1192.0";"871.0";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"22";"57";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"23";"58";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"24";"59";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"25";"60";"con_L_LeftDown";"default";"approved";"374.17";"202.02";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"26";"60";"con_L_LeftDown";"default";"approved";"351.5";"190.68";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"27";"60";"con_L_LeftDown";"default";"approved";"328.82";"179.35";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"28";"60";"con_L_LeftDown";"default";"approved";"566.93";"349.43";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"29";"60";"con_L_LeftDown";"default";"approved";"498.9";"88.64";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"30";"60";"con_L_LeftDown";"default";"approved";"521.57";"111.31";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"31";"60";"con_L_LeftDown";"default";"approved";"771.02";"88.64";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"32";"60";"con_L_LeftDown";"default";"approved";"816.38";"111.31";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"33";"61";"con_L_LeftDown";"default";"approved";"975.12";"77.3";"1192.0";"871.0";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"34";"62";"con_L_LeftDown";"default";"approved";"839.06";"530.84";"1192.0";"871.0";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"35";"62";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"36";"63";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"37";"63";"con_L_LeftDown";"default";"approved";"408.19";"270.06";"1192.0";"871.0";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"38";"63";"con_L_LeftDown";"default";"approved";"362.83";"247.38";"1192.0";"871.0";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"39";"64";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"40";"65";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"41";"66";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"42";"67";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
