"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"26";"55";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.16";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"27";"55";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.16";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"28";"55";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.16";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"29";"55";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"30";"56";"BusBar_Con_Down";"A";"approved";"453.54";"590.37";"1192.0";"871.0";"-SH";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"31";"56";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"32";"56";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"33";"56";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"34";"56";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"35";"57";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"36";"57";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"37";"57";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"38";"57";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"39";"58";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"40";"58";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"41";"58";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"42";"58";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"43";"59";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"44";"59";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"45";"59";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"46";"59";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"47";"60";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"48";"60";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"49";"60";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"50";"60";"BusBar_Con_Down";"A";"approved";"272.13";"522.34";"1192.0";"871.0";"PE";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"51";"60";"BusBar_Con_Down";"A";"approved";"589.61";"522.34";"1192.0";"871.0";"PE";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"52";"62";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"53";"62";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"54";"62";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"55";"62";"BusBar_Con_Down";"A";"approved";"385.51";"68.8";"1192.0";"871.0";"1L1.17";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"56";"62";"BusBar_Con_Down";"A";"approved";"408.19";"80.13";"1192.0";"871.0";"1L2.17";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"57";"62";"BusBar_Con_Down";"A";"approved";"430.87";"91.47";"1192.0";"871.0";"1L3.17";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"58";"62";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"59";"62";"BusBar_Con_Down";"A";"approved";"453.54";"488.32";"1192.0";"871.0";"PE";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"60";"63";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"61";"63";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"62";"63";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"63";"63";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"64";"64";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"65";"64";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"66";"64";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"67";"64";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"68";"65";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"69";"65";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"70";"65";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"71";"65";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"72";"66";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"73";"66";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"74";"66";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"75";"66";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"76";"67";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
"77";"67";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
"78";"67";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
"79";"67";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
"80";"68";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"81";"68";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"82";"68";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"83";"68";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"84";"69";"BusBar_Con_Down";"A";"approved";"238.11";"114.15";"1192.0";"871.0";"PE";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"85";"71";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.18";"59c";"26";"= 418";"+ 400A";"";"TEXPAN filter rotary valve";"418M2"
"86";"71";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.18";"59c";"26";"= 418";"+ 400A";"";"TEXPAN filter rotary valve";"418M2"
"87";"71";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.18";"59c";"26";"= 418";"+ 400A";"";"TEXPAN filter rotary valve";"418M2"
"88";"71";"BusBar_Con_Down";"A";"approved";"238.11";"476.98";"1192.0";"871.0";"PE";"59c";"26";"= 418";"+ 400A";"";"TEXPAN filter rotary valve";"418M2"
"89";"72";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.18";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"90";"72";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.18";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"91";"72";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.18";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"92";"72";"BusBar_Con_Down";"A";"approved";"238.11";"476.98";"1192.0";"871.0";"PE";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"93";"73";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"61";"26";"= 418";"+ 400A";"forming machine D";"transversal screw conveyor belt";"418M30"
"94";"73";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"61";"26";"= 418";"+ 400A";"forming machine D";"transversal screw conveyor belt";"418M30"
"95";"73";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"61";"26";"= 418";"+ 400A";"forming machine D";"transversal screw conveyor belt";"418M30"
"96";"73";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"61";"26";"= 418";"+ 400A";"forming machine D";"transversal screw conveyor belt";"418M30"
"97";"74";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.17";"62";"26";"= 418";"+ 400A";"forming machine D";"injection screw";"418M31"
"98";"74";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.17";"62";"26";"= 418";"+ 400A";"forming machine D";"injection screw";"418M31"
"99";"74";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.17";"62";"26";"= 418";"+ 400A";"forming machine D";"injection screw";"418M31"
"100";"74";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"62";"26";"= 418";"+ 400A";"forming machine D";"injection screw";"418M31"
"101";"75";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.18";"63";"26";"= 418";"+ 400A";"forming machine D";"recycling conveyor";"418M32"
"102";"75";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.18";"63";"26";"= 418";"+ 400A";"forming machine D";"recycling conveyor";"418M32"
"103";"75";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.18";"63";"26";"= 418";"+ 400A";"forming machine D";"recycling conveyor";"418M32"
"104";"75";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"63";"26";"= 418";"+ 400A";"forming machine D";"recycling conveyor";"418M32"
"105";"76";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.20";"81";"26";"= 418";"+ 400A";"forming machine D";"recycling screw conveyor";"418M33"
"106";"76";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.20";"81";"26";"= 418";"+ 400A";"forming machine D";"recycling screw conveyor";"418M33"
"107";"76";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.20";"81";"26";"= 418";"+ 400A";"forming machine D";"recycling screw conveyor";"418M33"
"108";"76";"BusBar_Con_Down";"A";"approved";"238.11";"488.32";"1192.0";"871.0";"PE";"81";"26";"= 418";"+ 400A";"forming machine D";"recycling screw conveyor";"418M33"
"109";"77";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.18";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"110";"77";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.18";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"111";"77";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.18";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"112";"77";"BusBar_Con_Down";"A";"approved";"238.11";"442.97";"1192.0";"871.0";"PE";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"113";"78";"BusBar_Con_Down";"A";"approved";"952.44";"216.2";"1192.0";"871.0";"-PE";"65";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M3"
"114";"78";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.18";"65";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M3"
"115";"78";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.18";"65";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M3"
"116";"78";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.18";"65";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M3"
"117";"78";"BusBar_Con_Down";"A";"approved";"238.11";"442.97";"1192.0";"871.0";"PE";"65";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M3"
"118";"78";"BusBar_Con_Down";"A";"approved";"510.24";"442.97";"1192.0";"871.0";"PE";"65";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M3"
"119";"79";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.18";"66";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M4"
"120";"79";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.18";"66";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M4"
"121";"79";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.18";"66";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M4"
"122";"79";"BusBar_Con_Down";"A";"approved";"238.11";"442.97";"1192.0";"871.0";"PE";"66";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M4"
"123";"79";"BusBar_Con_Down";"A";"approved";"510.24";"442.97";"1192.0";"871.0";"PE";"66";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M4"
"124";"80";"BusBar_Con_Down";"A";"approved";"170.08";"68.8";"1192.0";"871.0";"1L1.19";"67";"5";"= 420";"+ 400A";"forming line";"HP - pump";"420M9"
"125";"80";"BusBar_Con_Down";"A";"approved";"192.76";"80.13";"1192.0";"871.0";"1L2.19";"67";"5";"= 420";"+ 400A";"forming line";"HP - pump";"420M9"
"126";"80";"BusBar_Con_Down";"A";"approved";"215.43";"91.47";"1192.0";"871.0";"1L3.19";"67";"5";"= 420";"+ 400A";"forming line";"HP - pump";"420M9"
"127";"80";"BusBar_Con_Down";"A";"approved";"238.11";"442.97";"1192.0";"871.0";"PE";"67";"5";"= 420";"+ 400A";"forming line";"HP - pump";"420M9"
