"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"pin_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"61";"X_Rozbirna";"A";"approved";"805.04";"462.81";"1192.0";"871.0";"-XV";"3";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"2";"80";"X_Rozbirna";"A";"approved";"873.07";"236.04";"1192.0";"871.0";"=400 -XV";"2";"67";"5";"= 420";"+ 400A";"forming line";"HP - pump";"420M9"
