"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"11";"51";"BreakPoint_V_1";"A";"approved";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/99.6";"==20.9400.201/99.6";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"12";"51";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/99.8";"==20.9400.201/99.8";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"13";"51";"BreakPoint_V_1";"A";"approved";"839.06";"430.57";"1192.0";"871.0";"==20.9400.201/99.9";"==20.9400.201/99.9";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"14";"52";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/107.4";"==20.9400.201/107.4";"";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"15";"52";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/107.5";"==20.9400.201/107.5";"";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"16";"53";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/108.4";"==20.9400.201/108.4";"";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"17";"53";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/108.5";"==20.9400.201/108.5";"";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"18";"54";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/111.4";"==20.9400.201/111.4";"";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"19";"54";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/111.5";"==20.9400.201/111.5";"";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"20";"55";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/112.4";"==20.9400.201/112.4";"";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"21";"55";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/112.5";"==20.9400.201/112.5";"";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"22";"56";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/113.4";"==20.9400.201/113.4";"";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"23";"56";"BreakPoint_V_1";"A";"approved";"748.35";"430.57";"1192.0";"871.0";"==20.9400.201/113.5";"==20.9400.201/113.5";"";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"24";"57";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/114.4";"==20.9400.201/114.4";"";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"25";"57";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/114.5";"==20.9400.201/114.5";"";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"26";"58";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/115.4";"==20.9400.201/115.4";"";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"27";"58";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/115.5";"==20.9400.201/115.5";"";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"28";"59";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/116.4";"==20.9400.201/116.4";"";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"29";"59";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/116.5";"==20.9400.201/116.5";"";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"30";"61";"BreakPoint_V_1";"A";"approved";"861.73";"305.84";"1192.0";"871.0";"==20.9400.201/117a.1";"==20.9400.201/117a.1";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"31";"61";"BreakPoint_V_1";"A";"approved";"204.09";"396.55";"1192.0";"871.0";"==20.9400.201/117b.1";"==20.9400.201/117b.1";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"32";"61";"BreakPoint_V_1";"A";"approved";"294.8";"396.55";"1192.0";"871.0";"==20.9400.201/117b.2";"==20.9400.201/117b.2";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"33";"61";"BreakPoint_V_1";"A";"approved";"408.19";"396.55";"1192.0";"871.0";"==20.9400.201/117b.3";"==20.9400.201/117b.3";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"34";"61";"BreakPoint_V_1";"A";"approved";"578.27";"396.55";"1192.0";"871.0";"==20.9400.201/117b.5";"==20.9400.201/117b.5";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"35";"61";"BreakPoint_V_1";"A";"approved";"691.65";"396.55";"1192.0";"871.0";"==20.9400.201/117b.6";"==20.9400.201/117b.6";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"36";"61";"BreakPoint_V_1";"A";"approved";"805.04";"396.55";"1192.0";"871.0";"==20.9400.201/117b.7";"==20.9400.201/117b.7";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"37";"61";"BreakPoint_V_1";"A";"approved";"453.54";"362.54";"1192.0";"871.0";"==20.9400.201/117b.4";"==20.9400.201/117b.4";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"38";"62";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/119.4";"==20.9400.201/119.4";"";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"39";"62";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/119.5";"==20.9400.201/119.5";"";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"40";"63";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/120.4";"==20.9400.201/120.4";"";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"41";"63";"BreakPoint_V_1";"A";"approved";"748.35";"430.57";"1192.0";"871.0";"==20.9400.201/120.5";"==20.9400.201/120.5";"";"54";"26";"= 418";"+ 400A";"forming machine D";"fast disk rolls";"418M20"
"42";"64";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/121.4";"==20.9400.201/121.4";"";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"43";"64";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/121.5";"==20.9400.201/121.5";"";"55";"26";"= 418";"+ 400A";"forming machine D";"slow disk rolls";"418M21"
"44";"65";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/122.4";"==20.9400.201/122.4";"";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"45";"65";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/122.5";"==20.9400.201/122.5";"";"56";"26";"= 418";"+ 400A";"forming machine D";"transport belt";"418M22"
"46";"66";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/124.4";"==20.9400.201/124.4";"";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"47";"66";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/124.5";"==20.9400.201/124.5";"";"57";"26";"= 418";"+ 400A";"forming machine D";"left longitudinal screw conveyor";"418M23"
"48";"67";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/125.4";"==20.9400.201/125.4";"";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
"49";"67";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/125.5";"==20.9400.201/125.5";"";"58";"26";"= 418";"+ 400A";"forming machine D";"right longitudinal screw conveyor";"418M24"
"50";"68";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/126.4";"==20.9400.201/126.4";"";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"51";"68";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/126.5";"==20.9400.201/126.5";"";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"52";"68";"BreakPoint_V_1";"A";"approved";"771.02";"396.55";"1192.0";"871.0";"==20.9400.201/126.5";"==20.9400.201/126.5";"";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"53";"68";"BreakPoint_V_1";"A";"approved";"918.43";"339.86";"1192.0";"871.0";"==20.9400.201/126.4";"==20.9400.201/126.4";"";"59";"26";"= 418";"+ 400A";"forming machine D";"cleaning brush transport belt";"418M26"
"54";"70";"BreakPoint_V_1";"A";"approved";"997.8";"237.81";"1192.0";"871.0";"==20.9400.201/133c.4";"==20.9400.201/133c.4";"";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"55";"70";"BreakPoint_V_1";"A";"approved";"941.1";"464.58";"1192.0";"871.0";"==20.9400.201/133c.5";"==20.9400.201/133c.5";"";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"56";"70";"BreakPoint_V_1";"A";"approved";"986.46";"430.57";"1192.0";"871.0";"==20.9400.201/133c.5";"==20.9400.201/133c.5";"";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"57";"71";"BreakPoint_V_1";"A";"approved";"941.1";"464.58";"1192.0";"871.0";"==20.9400.201/133a.5";"==20.9400.201/133a.5";"";"59c";"26";"= 418";"+ 400A";"";"TEXPAN filter rotary valve";"418M2"
"58";"71";"BreakPoint_V_1";"A";"approved";"997.8";"237.81";"1192.0";"871.0";"==20.9400.201/133a.4";"==20.9400.201/133a.4";"";"59c";"26";"= 418";"+ 400A";"";"TEXPAN filter rotary valve";"418M2"
"59";"72";"BreakPoint_V_1";"A";"approved";"578.27";"464.58";"1192.0";"871.0";"==20.9400.201/133b.5";"==20.9400.201/133b.5";"";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"60";"72";"BreakPoint_V_1";"A";"approved";"997.8";"237.81";"1192.0";"871.0";"==20.9400.201/133b.4";"==20.9400.201/133b.4";"";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"61";"72";"BreakPoint_V_1";"A";"approved";"657.64";"464.58";"1192.0";"871.0";"==20.9400.201/133b.5";"==20.9400.201/133b.5";"";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"62";"72";"BreakPoint_V_1";"A";"approved";"737.01";"464.58";"1192.0";"871.0";"==20.9400.201/133b.5";"==20.9400.201/133b.5";"";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"63";"72";"BreakPoint_V_1";"A";"approved";"816.38";"464.58";"1192.0";"871.0";"==20.9400.201/133b.6";"==20.9400.201/133b.6";"";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"64";"72";"BreakPoint_V_1";"A";"approved";"895.75";"464.58";"1192.0";"871.0";"==20.9400.201/133b.6";"==20.9400.201/133b.6";"";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"65";"72";"BreakPoint_V_1";"A";"approved";"975.12";"464.58";"1192.0";"871.0";"==20.9400.201/133b.6";"==20.9400.201/133b.6";"";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"66";"72";"BreakPoint_V_1";"A";"approved";"1054.49";"464.58";"1192.0";"871.0";"==20.9400.201/133b.6";"==20.9400.201/133b.6";"";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"67";"72";"BreakPoint_V_1";"A";"approved";"1133.86";"464.58";"1192.0";"871.0";"==20.9400.201/133b.7";"==20.9400.201/133b.7";"";"59d";"26";"= 418";"+ 400A";"";"TEXPAN filter screw conveyor";"418M3"
"68";"73";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/128.4";"==20.9400.201/128.4";"";"61";"26";"= 418";"+ 400A";"forming machine D";"transversal screw conveyor belt";"418M30"
"69";"73";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/128.5";"==20.9400.201/128.5";"";"61";"26";"= 418";"+ 400A";"forming machine D";"transversal screw conveyor belt";"418M30"
"70";"74";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/129.4";"==20.9400.201/129.4";"";"62";"26";"= 418";"+ 400A";"forming machine D";"injection screw";"418M31"
"71";"74";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/129.5";"==20.9400.201/129.5";"";"62";"26";"= 418";"+ 400A";"forming machine D";"injection screw";"418M31"
"72";"75";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/130.5";"==20.9400.201/130.5";"";"63";"26";"= 418";"+ 400A";"forming machine D";"recycling conveyor";"418M32"
"73";"75";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/130.5";"==20.9400.201/130.5";"";"63";"26";"= 418";"+ 400A";"forming machine D";"recycling conveyor";"418M32"
"74";"76";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/130b.5";"==20.9400.201/130b.5";"";"81";"26";"= 418";"+ 400A";"forming machine D";"recycling screw conveyor";"418M33"
"75";"76";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/130b.5";"==20.9400.201/130b.5";"";"81";"26";"= 418";"+ 400A";"forming machine D";"recycling screw conveyor";"418M33"
"76";"77";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/141.6";"==20.9400.201/141.6";"";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"77";"77";"BreakPoint_V_1";"A";"approved";"873.07";"430.57";"1192.0";"871.0";"==20.9400.201/141.8";"==20.9400.201/141.8";"";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"78";"77";"BreakPoint_V_1";"A";"approved";"1009.13";"430.57";"1192.0";"871.0";"==20.9400.201/141.9";"==20.9400.201/141.9";"";"64";"5";"= 420";"+ 400A";"forming line";"forming belt
belt adjustment";"420M1"
"79";"78";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/148.4";"==20.9400.201/148.4";"";"65";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M3"
"80";"78";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/148.9";"==20.9400.201/148.9";"";"65";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M3"
"81";"78";"BreakPoint_V_1";"A";"approved";"952.44";"305.84";"1192.0";"871.0";"+40
48.4";"+40
48.4";"";"65";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M3"
"82";"79";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/149.4";"==20.9400.201/149.4";"";"66";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M4"
"83";"79";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/149.5";"==20.9400.201/149.5";"";"66";"5";"= 420";"+ 400A";"forming line";"hogger drive";"420M4"
"84";"80";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/150.5";"==20.9400.201/150.5";"";"67";"5";"= 420";"+ 400A";"forming line";"HP - pump";"420M9"
"85";"80";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/150.7";"==20.9400.201/150.7";"";"67";"5";"= 420";"+ 400A";"forming line";"HP - pump";"420M9"
