"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"60";"60";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"15a";"104";"= 400";"+ 400SPS";"PLC-system";"PLC-central unit / PLC-I";""
"61";"61";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"15b";"104";"= 400";"+ 400SPS";"PLC-system";"PLC-central unit / PLC-I";""
"62";"62";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"15c";"104";"= 400";"+ 400SPS";"PLC-system";"PLC-central unit / PLC-I";""
"63";"63";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"15d";"104";"= 400";"+ 400SPS";"PLC-system";"PLC-central unit / PLC-I";""
"64";"64";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"16";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"65";"65";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"16a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"66";"66";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"16b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"67";"67";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"16c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"68";"68";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"16d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"69";"69";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"16e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"70";"70";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"16f";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"71";"71";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"17";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"72";"72";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"17a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"73";"73";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"17b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"74";"74";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"17c";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"75";"75";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"76";"76";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"17e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"77";"77";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"17f";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"78";"78";"_LOCK_SHTAMP";"default";"approved";"895.75";"825.65";"1192.0";"871.0";"17g";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
