"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"58";"64";"con_L_LeftUp";"default";"approved";"124.72";"666.91";"1192.0";"871.0";"16";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"59";"64";"con_L_LeftUp";"default";"approved";"136.06";"689.58";"1192.0";"871.0";"16";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"60";"64";"con_L_LeftUp";"default";"approved";"1111.18";"802.97";"1192.0";"871.0";"16";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"61";"65";"con_L_LeftUp";"default";"approved";"102.05";"700.92";"1192.0";"871.0";"16a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"62";"65";"con_L_LeftUp";"default";"approved";"113.39";"723.6";"1192.0";"871.0";"16a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"63";"65";"con_L_LeftUp";"default";"approved";"385.51";"700.92";"1192.0";"871.0";"16a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"64";"65";"con_L_LeftUp";"default";"approved";"396.85";"723.6";"1192.0";"871.0";"16a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"65";"65";"con_L_LeftUp";"default";"approved";"668.98";"700.92";"1192.0";"871.0";"16a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"66";"65";"con_L_LeftUp";"default";"approved";"680.32";"723.6";"1192.0";"871.0";"16a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"67";"65";"con_L_LeftUp";"default";"approved";"952.44";"700.92";"1192.0";"871.0";"16a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"68";"65";"con_L_LeftUp";"default";"approved";"963.78";"723.6";"1192.0";"871.0";"16a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"69";"66";"con_L_LeftUp";"default";"approved";"102.05";"700.92";"1192.0";"871.0";"16b";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
