"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"76";"40";"con_L_LeftDown";"default";"pending";"408.19";"270.06";"1192.0";"871.0";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"77";"40";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"78";"41";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"79";"42";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"80";"43";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"81";"44";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"82";"45";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"83";"46";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"84";"47";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"85";"48";"con_L_LeftDown";"default";"pending";"873.07";"77.3";"1192.0";"871.0";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"86";"49";"con_L_LeftDown";"default";"pending";"374.17";"202.02";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"87";"49";"con_L_LeftDown";"default";"pending";"351.5";"190.68";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"88";"49";"con_L_LeftDown";"default";"pending";"328.82";"179.35";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"89";"49";"con_L_LeftDown";"default";"pending";"1065.83";"77.3";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"90";"50";"con_L_LeftDown";"default";"pending";"306.14";"292.73";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
