"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"38";"26";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"19";"23";"= 411";"+ 400A";"forming machine A";"right longitudinal screw conveyor";"411M24"
"39";"27";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"40";"28";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"22";"23";"= 411";"+ 400A";"forming machine A";"transversal screw conveyor";"411M30"
"41";"29";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"23";"23";"= 411";"+ 400A";"forming machine A";"injection screw";"411M31"
"42";"30";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"24";"23";"= 411";"+ 400A";"forming machine A";"recycling conveyor";"411M32"
"43";"31";"con_L_LeftUp";"default";"pending";"737.01";"712.26";"1192.0";"871.0";"24a";"23";"= 411";"+ 400A";"forming machine A";"screw ???";"411M33"
"44";"32";"con_L_LeftUp";"default";"pending";"737.01";"712.26";"1192.0";"871.0";"24b";"23";"= 411";"+ 400A";"forming machine A";"vibrator outside";"411M34"
"45";"33";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"25";"17";"= 413";"+ 400A";"forming machine B";"dosing belt cleaning brush";"413M10"
"46";"34";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"26";"17";"= 413";"+ 400A";"forming machine B";"rotary combs";"413M11"
"47";"35";"con_L_LeftUp";"default";"pending";"362.83";"723.6";"1192.0";"871.0";"27";"17";"= 413";"+ 400A";"forming machine B";"pinned roll";"413M13"
"48";"35";"con_L_LeftUp";"default";"pending";"408.19";"746.28";"1192.0";"871.0";"27";"17";"= 413";"+ 400A";"forming machine B";"pinned roll";"413M13"
"49";"35";"con_L_LeftUp";"default";"pending";"725.67";"712.26";"1192.0";"871.0";"27";"17";"= 413";"+ 400A";"forming machine B";"pinned roll";"413M13"
"50";"35";"con_L_LeftUp";"default";"pending";"430.87";"553.52";"1192.0";"871.0";"27";"17";"= 413";"+ 400A";"forming machine B";"pinned roll";"413M13"
