"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"11";"20";"BreakPoint_V_1";"A";"approved";"861.73";"305.84";"1192.0";"871.0";"==20.9400.201/44a.1";"==20.9400.201/44a.1";"";"13a";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"12";"20";"BreakPoint_V_1";"A";"approved";"204.09";"396.55";"1192.0";"871.0";"==20.9400.201/44b.1";"==20.9400.201/44b.1";"";"13a";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"13";"20";"BreakPoint_V_1";"A";"approved";"294.8";"396.55";"1192.0";"871.0";"==20.9400.201/44b.2";"==20.9400.201/44b.2";"";"13a";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"14";"20";"BreakPoint_V_1";"A";"approved";"408.19";"396.55";"1192.0";"871.0";"==20.9400.201/44b.3";"==20.9400.201/44b.3";"";"13a";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"15";"20";"BreakPoint_V_1";"A";"approved";"521.57";"396.55";"1192.0";"871.0";"==20.9400.201/44b.4";"==20.9400.201/44b.4";"";"13a";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"16";"20";"BreakPoint_V_1";"A";"approved";"634.96";"396.55";"1192.0";"871.0";"==20.9400.201/44b.6";"==20.9400.201/44b.6";"";"13a";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"17";"20";"BreakPoint_V_1";"A";"approved";"748.35";"396.55";"1192.0";"871.0";"==20.9400.201/44b.7";"==20.9400.201/44b.7";"";"13a";"23";"= 411";"+ 400A";"forming machine A";"transverse belt";"411M17"
"18";"21";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/46.4";"==20.9400.201/46.4";"";"14";"23";"= 411";"+ 400A";"forming machine A";"2nd & 3rd screen vibrator";"411M18, 411M19"
"19";"21";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/46.5";"==20.9400.201/46.5";"";"14";"23";"= 411";"+ 400A";"forming machine A";"2nd & 3rd screen vibrator";"411M18, 411M19"
"20";"22";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/47.4";"==20.9400.201/47.4";"";"15";"23";"= 411";"+ 400A";"forming machine A";"pinned roll";"411M20"
"21";"22";"BreakPoint_V_1";"A";"approved";"748.35";"430.57";"1192.0";"871.0";"==20.9400.201/47.5";"==20.9400.201/47.5";"";"15";"23";"= 411";"+ 400A";"forming machine A";"pinned roll";"411M20"
"22";"23";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/48.4";"==20.9400.201/48.4";"";"16";"23";"= 411";"+ 400A";"forming machine A";"slow disk rolls";"411M21"
"23";"23";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/48.5";"==20.9400.201/48.5";"";"16";"23";"= 411";"+ 400A";"forming machine A";"slow disk rolls";"411M21"
"24";"24";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/49.4";"==20.9400.201/49.4";"";"17";"23";"= 411";"+ 400A";"forming machine A";"disk screen transport belt";"411M22"
"25";"24";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/49.5";"==20.9400.201/49.5";"";"17";"23";"= 411";"+ 400A";"forming machine A";"disk screen transport belt";"411M22"
"26";"25";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/51.4";"==20.9400.201/51.4";"";"18";"23";"= 411";"+ 400A";"forming machine A";"left longitudinal screw conveyor";"411M23"
"27";"25";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/51.5";"==20.9400.201/51.5";"";"18";"23";"= 411";"+ 400A";"forming machine A";"left longitudinal screw conveyor";"411M23"
"28";"26";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/52.4";"==20.9400.201/52.4";"";"19";"23";"= 411";"+ 400A";"forming machine A";"right longitudinal screw conveyor";"411M24"
"29";"26";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/52.5";"==20.9400.201/52.5";"";"19";"23";"= 411";"+ 400A";"forming machine A";"right longitudinal screw conveyor";"411M24"
"30";"26";"BreakPoint_V_1";"A";"pending";"805.04";"430.57";"1192.0";"871.0";"==20.9400.201/52.5";"==20.9400.201/52.5";"";"19";"23";"= 411";"+ 400A";"forming machine A";"right longitudinal screw conveyor";"411M24"
"31";"27";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/53.4";"==20.9400.201/53.4";"";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"32";"27";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/53.5";"==20.9400.201/53.5";"";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"33";"27";"BreakPoint_V_1";"A";"pending";"1031.81";"305.84";"1192.0";"871.0";"==20.9400.201/53.4";"==20.9400.201/53.4";"";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"34";"27";"BreakPoint_V_1";"A";"pending";"952.44";"305.84";"1192.0";"871.0";"==20.9400.201/53.4";"==20.9400.201/53.4";"";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"35";"28";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/55.4";"==20.9400.201/55.4";"";"22";"23";"= 411";"+ 400A";"forming machine A";"transversal screw conveyor";"411M30"
"36";"28";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/55.5";"==20.9400.201/55.5";"";"22";"23";"= 411";"+ 400A";"forming machine A";"transversal screw conveyor";"411M30"
"37";"29";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/56.4";"==20.9400.201/56.4";"";"23";"23";"= 411";"+ 400A";"forming machine A";"injection screw";"411M31"
"38";"29";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/56.5";"==20.9400.201/56.5";"";"23";"23";"= 411";"+ 400A";"forming machine A";"injection screw";"411M31"
"39";"30";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/57.5";"==20.9400.201/57.5";"";"24";"23";"= 411";"+ 400A";"forming machine A";"recycling conveyor";"411M32"
"40";"30";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/57.5";"==20.9400.201/57.5";"";"24";"23";"= 411";"+ 400A";"forming machine A";"recycling conveyor";"411M32"
"41";"31";"BreakPoint_V_1";"A";"pending";"884.41";"305.84";"1192.0";"871.0";"==20.9400.201/60.5";"==20.9400.201/60.5";"";"24a";"23";"= 411";"+ 400A";"forming machine A";"screw ???";"411M33"
"42";"31";"BreakPoint_V_1";"A";"pending";"737.01";"430.57";"1192.0";"871.0";"==20.9400.201/60.5";"==20.9400.201/60.5";"";"24a";"23";"= 411";"+ 400A";"forming machine A";"screw ???";"411M33"
"43";"31";"BreakPoint_V_1";"A";"pending";"816.38";"430.57";"1192.0";"871.0";"==20.9400.201/60.5";"==20.9400.201/60.5";"";"24a";"23";"= 411";"+ 400A";"forming machine A";"screw ???";"411M33"
"44";"33";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/70.4";"==20.9400.201/70.4";"";"25";"17";"= 413";"+ 400A";"forming machine B";"dosing belt cleaning brush";"413M10"
"45";"33";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/70.5";"==20.9400.201/70.5";"";"25";"17";"= 413";"+ 400A";"forming machine B";"dosing belt cleaning brush";"413M10"
"46";"34";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/71.4";"==20.9400.201/71.4";"";"26";"17";"= 413";"+ 400A";"forming machine B";"rotary combs";"413M11"
"47";"34";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/71.5";"==20.9400.201/71.5";"";"26";"17";"= 413";"+ 400A";"forming machine B";"rotary combs";"413M11"
"48";"35";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/72.4";"==20.9400.201/72.4";"";"27";"17";"= 413";"+ 400A";"forming machine B";"pinned roll";"413M13"
"49";"35";"BreakPoint_V_1";"A";"pending";"748.35";"430.57";"1192.0";"871.0";"==20.9400.201/72.5";"==20.9400.201/72.5";"";"27";"17";"= 413";"+ 400A";"forming machine B";"pinned roll";"413M13"
"50";"36";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/73.4";"==20.9400.201/73.4";"";"28";"17";"= 413";"+ 400A";"forming machine B";"distrbution belt left";"413M15"
"51";"36";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/73.5";"==20.9400.201/73.5";"";"28";"17";"= 413";"+ 400A";"forming machine B";"distrbution belt left";"413M15"
"52";"37";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/74.4";"==20.9400.201/74.4";"";"29";"17";"= 413";"+ 400A";"forming machine B";"distrbution belt right";"413M16"
"53";"37";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/74.5";"==20.9400.201/74.5";"";"29";"17";"= 413";"+ 400A";"forming machine B";"distrbution belt right";"413M16"
"54";"39";"BreakPoint_V_1";"A";"pending";"861.73";"305.84";"1192.0";"871.0";"==20.9400.201/75a.1";"==20.9400.201/75a.1";"";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"55";"39";"BreakPoint_V_1";"A";"pending";"204.09";"396.55";"1192.0";"871.0";"==20.9400.201/75b.1";"==20.9400.201/75b.1";"";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"56";"39";"BreakPoint_V_1";"A";"pending";"294.8";"396.55";"1192.0";"871.0";"==20.9400.201/75b.2";"==20.9400.201/75b.2";"";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"57";"39";"BreakPoint_V_1";"A";"pending";"408.19";"396.55";"1192.0";"871.0";"==20.9400.201/75b.3";"==20.9400.201/75b.3";"";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"58";"39";"BreakPoint_V_1";"A";"pending";"521.57";"396.55";"1192.0";"871.0";"==20.9400.201/75b.4";"==20.9400.201/75b.4";"";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"59";"39";"BreakPoint_V_1";"A";"pending";"634.96";"396.55";"1192.0";"871.0";"==20.9400.201/75b.6";"==20.9400.201/75b.6";"";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"60";"39";"BreakPoint_V_1";"A";"pending";"748.35";"396.55";"1192.0";"871.0";"==20.9400.201/75b.7";"==20.9400.201/75b.7";"";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"61";"40";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/77.4";"==20.9400.201/77.4";"";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"62";"40";"BreakPoint_V_1";"A";"pending";"748.35";"430.57";"1192.0";"871.0";"==20.9400.201/77.5";"==20.9400.201/77.5";"";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"63";"41";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/78.4";"==20.9400.201/78.4";"";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"64";"41";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/78.5";"==20.9400.201/78.5";"";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"65";"42";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/79.4";"==20.9400.201/79.4";"";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"66";"42";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/79.5";"==20.9400.201/79.5";"";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"67";"43";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/81.4";"==20.9400.201/81.4";"";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"68";"43";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/81.5";"==20.9400.201/81.5";"";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"69";"44";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/82.4";"==20.9400.201/82.4";"";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"70";"44";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/82.5";"==20.9400.201/82.5";"";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"71";"45";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/83.4";"==20.9400.201/83.4";"";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"72";"45";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/83.5";"==20.9400.201/83.5";"";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"73";"45";"BreakPoint_V_1";"A";"pending";"952.44";"305.84";"1192.0";"871.0";"==20.9400.201/83.4";"==20.9400.201/83.4";"";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"74";"46";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/85.4";"==20.9400.201/85.4";"";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"75";"46";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/85.5";"==20.9400.201/85.5";"";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"76";"46";"BreakPoint_V_1";"A";"pending";"805.04";"430.57";"1192.0";"871.0";"==20.9400.201/85.5";"==20.9400.201/85.5";"";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"77";"47";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/86.4";"==20.9400.201/86.4";"";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"78";"47";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/86.5";"==20.9400.201/86.5";"";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"79";"48";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/87.5";"==20.9400.201/87.5";"";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"80";"48";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/87.5";"==20.9400.201/87.5";"";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"81";"49";"BreakPoint_V_1";"A";"pending";"975.12";"305.84";"1192.0";"871.0";"==20.9400.201/95a.1";"==20.9400.201/95a.1";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"82";"49";"BreakPoint_V_1";"A";"pending";"521.57";"396.55";"1192.0";"871.0";"==20.9400.201/95a.6";"==20.9400.201/95a.6";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"83";"49";"BreakPoint_V_1";"A";"pending";"612.28";"396.55";"1192.0";"871.0";"==20.9400.201/95a.7";"==20.9400.201/95a.7";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"84";"49";"BreakPoint_V_1";"A";"pending";"702.99";"396.55";"1192.0";"871.0";"==20.9400.201/95a.8";"==20.9400.201/95a.8";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"85";"49";"BreakPoint_V_1";"A";"pending";"793.7";"396.55";"1192.0";"871.0";"==20.9400.201/95a.8";"==20.9400.201/95a.8";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"86";"49";"BreakPoint_V_1";"A";"pending";"884.41";"396.55";"1192.0";"871.0";"==20.9400.201/95a.9";"==20.9400.201/95a.9";"";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"87";"50";"BreakPoint_V_1";"A";"pending";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/97.5";"==20.9400.201/97.5";"";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"88";"50";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/97.7";"==20.9400.201/97.7";"";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"89";"50";"BreakPoint_V_1";"A";"pending";"839.06";"430.57";"1192.0";"871.0";"==20.9400.201/97.7";"==20.9400.201/97.7";"";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"90";"50";"BreakPoint_V_1";"A";"pending";"963.78";"305.84";"1192.0";"871.0";".
5
04+
5.7";".
5
04+
5.7";"";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"91";"51";"BreakPoint_V_1";"A";"pending";"895.75";"305.84";"1192.0";"871.0";"==20.9400.201/99.6";"==20.9400.201/99.6";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"92";"51";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/99.8";"==20.9400.201/99.8";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"93";"51";"BreakPoint_V_1";"A";"pending";"839.06";"430.57";"1192.0";"871.0";"==20.9400.201/99.9";"==20.9400.201/99.9";"";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"94";"52";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/107.4";"==20.9400.201/107.4";"";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"95";"52";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/107.5";"==20.9400.201/107.5";"";"44";"26";"= 418";"+ 400A";"forming machine D";"left fan";"418M0"
"96";"53";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/108.4";"==20.9400.201/108.4";"";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"97";"53";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/108.5";"==20.9400.201/108.5";"";"45";"26";"= 418";"+ 400A";"forming machine D";"right fan";"418M1"
"98";"54";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/111.4";"==20.9400.201/111.4";"";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"99";"54";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/111.5";"==20.9400.201/111.5";"";"46";"26";"= 418";"+ 400A";"forming machine D";"dosing belt cleaning brush";"418M10"
"100";"55";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/112.4";"==20.9400.201/112.4";"";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"101";"55";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/112.5";"==20.9400.201/112.5";"";"47";"26";"= 418";"+ 400A";"forming machine D";"rotary combs";"418M11"
"102";"56";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/113.4";"==20.9400.201/113.4";"";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"103";"56";"BreakPoint_V_1";"A";"pending";"748.35";"430.57";"1192.0";"871.0";"==20.9400.201/113.5";"==20.9400.201/113.5";"";"48";"26";"= 418";"+ 400A";"forming machine D";"pinned roll";"418M13"
"104";"57";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/114.4";"==20.9400.201/114.4";"";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"105";"57";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/114.5";"==20.9400.201/114.5";"";"49";"26";"= 418";"+ 400A";"forming machine D";"oscillating flap";"418M14"
"106";"58";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/115.4";"==20.9400.201/115.4";"";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"107";"58";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/115.5";"==20.9400.201/115.5";"";"50";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt left";"418M15"
"108";"59";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/116.4";"==20.9400.201/116.4";"";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"109";"59";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/116.5";"==20.9400.201/116.5";"";"51";"26";"= 418";"+ 400A";"forming machine D";"distrbution belt right";"418M16"
"110";"61";"BreakPoint_V_1";"A";"pending";"861.73";"305.84";"1192.0";"871.0";"==20.9400.201/117a.1";"==20.9400.201/117a.1";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"111";"61";"BreakPoint_V_1";"A";"pending";"204.09";"396.55";"1192.0";"871.0";"==20.9400.201/117b.1";"==20.9400.201/117b.1";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"112";"61";"BreakPoint_V_1";"A";"pending";"294.8";"396.55";"1192.0";"871.0";"==20.9400.201/117b.2";"==20.9400.201/117b.2";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"113";"61";"BreakPoint_V_1";"A";"pending";"408.19";"396.55";"1192.0";"871.0";"==20.9400.201/117b.3";"==20.9400.201/117b.3";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"114";"61";"BreakPoint_V_1";"A";"pending";"578.27";"396.55";"1192.0";"871.0";"==20.9400.201/117b.5";"==20.9400.201/117b.5";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"115";"61";"BreakPoint_V_1";"A";"pending";"691.65";"396.55";"1192.0";"871.0";"==20.9400.201/117b.6";"==20.9400.201/117b.6";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"116";"61";"BreakPoint_V_1";"A";"pending";"805.04";"396.55";"1192.0";"871.0";"==20.9400.201/117b.7";"==20.9400.201/117b.7";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"117";"61";"BreakPoint_V_1";"A";"pending";"453.54";"362.54";"1192.0";"871.0";"==20.9400.201/117b.4";"==20.9400.201/117b.4";"";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"118";"62";"BreakPoint_V_1";"A";"pending";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/119.4";"==20.9400.201/119.4";"";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"119";"62";"BreakPoint_V_1";"A";"pending";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/119.5";"==20.9400.201/119.5";"";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
