"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"55";"BreakPoint_V_1";"A";"approved";"385.51";"317.18";"1192.0";"871.0";"";"";"";"10a";"104";"= 400";"+ 400SPS";"general";"Emergency stop";""
"2";"55";"BreakPoint_V_1";"A";"approved";"430.87";"317.18";"1192.0";"871.0";"";"";"";"10a";"104";"= 400";"+ 400SPS";"general";"Emergency stop";""
