"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"75";"50";"BreakPoint_V_5.2_UD_SZ";"variant_0";"approved";"317.48";"695.25";"1192.0";"871.0";"L6.10";"8a.1";"";"8";"104";"= 400";"+ 400SPS";"magnetc belt adjustment";"control voltage 0-24VDC";""
"76";"52";"BreakPoint_V_5.2_UD_SZ";"variant_0";"approved";"215.43";"695.25";"1192.0";"871.0";"L7.0";"9a.1";"";"9";"104";"= 400";"+ 400SPS";"general";"control voltage 220VAC";""
"77";"52";"BreakPoint_V_5.2_UD_SZ";"variant_0";"approved";"396.85";"695.25";"1192.0";"871.0";"L7.10";"9a.1";"";"9";"104";"= 400";"+ 400SPS";"general";"control voltage 220VAC";""
"78";"52";"BreakPoint_V_5.2_UD_SZ";"variant_0";"approved";"521.57";"695.25";"1192.0";"871.0";"L7.11";"9a.1";"";"9";"104";"= 400";"+ 400SPS";"general";"control voltage 220VAC";""
"79";"52";"BreakPoint_V_5.2_UD_SZ";"variant_0";"approved";"646.3";"695.25";"1192.0";"871.0";"L7.12";"9a.1";"";"9";"104";"= 400";"+ 400SPS";"general";"control voltage 220VAC";""
"80";"55";"BreakPoint_V_5.2_UD_SZ";"variant_0";"approved";"340.16";"309.74";"1192.0";"871.0";"XV400A_351 ==20.9400.101/1b.3";"==20.9400.101/1b.3";"";"10a";"104";"= 400";"+ 400SPS";"general";"Emergency stop";""
"81";"55";"BreakPoint_V_5.2_UD_SZ";"variant_0";"approved";"612.28";"536.51";"1192.0";"871.0";"+400S1-X1SC:3 ==20.9400.202/90.8";"+400S1-X1SC:3 ==20.9400.202/90.8";"";"10a";"104";"= 400";"+ 400SPS";"general";"Emergency stop";""
"82";"55";"BreakPoint_V_5.2_UD_SZ";"variant_0";"approved";"634.96";"105.65";"1192.0";"871.0";"+400S1-X1SC:1 ==20.9400.202/90.7";"==20.9400.202/90.7";"1";"10a";"104";"= 400";"+ 400SPS";"general";"Emergency stop";""
"83";"56";"BreakPoint_V_5.2_UD_SZ";"variant_0";"approved";"181.42";"162.34";"1192.0";"871.0";"XP1_4";"==20.9400.202/91.8";"";"11";"104";"= 400";"+ 400SPS";"general";"control voltage
switch on";""
"84";"56";"BreakPoint_V_5.2_UD_SZ";"variant_0";"approved";"294.8";"162.34";"1192.0";"871.0";"XP1_PE.";"==20.9400.202/91.8";"";"11";"104";"= 400";"+ 400SPS";"general";"control voltage
switch on";""
