"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"2";"PE_DU";"A";"approved";"668.98";"366.43";"1192.0";"871.0";"PE";"1";"104";"= 400";"+ 400SPS";"general";"power supply
380V";""
"2";"5";"PE_DU";"A";"approved";"1122.52";"655.57";"1192.0";"871.0";"PE";"1c";"104";"= 400";"+ 400SPS";"general";"control voltage 220VAC UPS";""
"3";"52";"PE_DU";"A";"approved";"283.46";"270.06";"1192.0";"871.0";"PE";"9";"104";"= 400";"+ 400SPS";"general";"control voltage 220VAC";""
