"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"4";"BreakPoint_H_2";"variant_0";"approved";"289.13";"99.98";"1192.0";"871.0";"L01";"L01";"";"1b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"2";"4";"BreakPoint_H_2";"variant_0";"approved";"289.13";"202.02";"1192.0";"871.0";"L02";"L02";"";"1b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"3";"4";"BreakPoint_H_2";"variant_0";"approved";"289.13";"281.39";"1192.0";"871.0";"L03";"L03";"";"1b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"4";"4";"BreakPoint_H_2";"variant_0";"approved";"289.13";"360.76";"1192.0";"871.0";"L04";"L04";"";"1b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"5";"4";"BreakPoint_H_2";"variant_0";"approved";"481.89";"99.98";"1192.0";"871.0";"L01";"L01";"";"1b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"6";"4";"BreakPoint_H_2";"variant_0";"approved";"481.89";"202.02";"1192.0";"871.0";"L02";"L02";"";"1b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"7";"4";"BreakPoint_H_2";"variant_0";"approved";"481.89";"281.39";"1192.0";"871.0";"L03";"L03";"";"1b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"8";"4";"BreakPoint_H_2";"variant_0";"approved";"481.89";"440.13";"1192.0";"871.0";"L05";"L05";"";"1b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"9";"8";"BreakPoint_H_2";"variant_0";"approved";"289.13";"99.98";"1192.0";"871.0";"L1.0";"L1.0";"";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"10";"8";"BreakPoint_H_2";"variant_0";"approved";"289.13";"202.02";"1192.0";"871.0";"L1.10";"L1.10";"";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"11";"8";"BreakPoint_H_2";"variant_0";"approved";"289.13";"281.39";"1192.0";"871.0";"L1.11";"L1.11";"";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"12";"8";"BreakPoint_H_2";"variant_0";"approved";"289.13";"360.76";"1192.0";"871.0";"L1.12";"L1.12";"";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"13";"8";"BreakPoint_H_2";"variant_0";"approved";"289.13";"440.13";"1192.0";"871.0";"L1.13";"L1.13";"";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"14";"8";"BreakPoint_H_2";"variant_0";"approved";"289.13";"519.5";"1192.0";"871.0";"L1.14";"L1.14";"";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"15";"8";"BreakPoint_H_2";"variant_0";"approved";"481.89";"360.76";"1192.0";"871.0";"L1.12";"L1.12";"";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"16";"8";"BreakPoint_H_2";"variant_0";"approved";"481.89";"99.98";"1192.0";"871.0";"L1.0";"L1.0";"";"2b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"17";"13";"BreakPoint_H_2";"variant_0";"approved";"289.13";"122.65";"1192.0";"871.0";"L2.0";"L2.0";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"18";"13";"BreakPoint_H_2";"variant_0";"approved";"289.13";"202.02";"1192.0";"871.0";"L2.10";"L2.10";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"19";"13";"BreakPoint_H_2";"variant_0";"approved";"289.13";"281.39";"1192.0";"871.0";"L2.11";"L2.11";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"20";"13";"BreakPoint_H_2";"variant_0";"approved";"289.13";"360.76";"1192.0";"871.0";"L2.12";"L2.12";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"21";"13";"BreakPoint_H_2";"variant_0";"approved";"289.13";"440.13";"1192.0";"871.0";"L2.13";"L2.13";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"22";"13";"BreakPoint_H_2";"variant_0";"approved";"289.13";"519.5";"1192.0";"871.0";"L2.14";"L2.14";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"23";"13";"BreakPoint_H_2";"variant_0";"approved";"289.13";"598.87";"1192.0";"871.0";"L2.15";"L2.15";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"24";"13";"BreakPoint_H_2";"variant_0";"approved";"289.13";"678.24";"1192.0";"871.0";"L2.16";"L2.16";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"25";"13";"BreakPoint_H_2";"variant_0";"approved";"289.13";"757.61";"1192.0";"871.0";"L2.17";"L2.17";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"26";"13";"BreakPoint_H_2";"variant_0";"approved";"878.74";"202.02";"1192.0";"871.0";"L2.18";"L2.18";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"27";"13";"BreakPoint_H_2";"variant_0";"approved";"878.74";"281.39";"1192.0";"871.0";"L2.19";"L2.19";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"28";"13";"BreakPoint_H_2";"variant_0";"approved";"878.74";"360.76";"1192.0";"871.0";"L2.20";"L2.20";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"29";"13";"BreakPoint_H_2";"variant_0";"approved";"481.89";"360.76";"1192.0";"871.0";"L2.12";"L2.12";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"30";"13";"BreakPoint_H_2";"variant_0";"approved";"481.89";"99.98";"1192.0";"871.0";"L2.0";"L2.0";"";"3c";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"31";"20";"BreakPoint_H_2";"variant_0";"approved";"289.13";"99.98";"1192.0";"871.0";"L3-";"L3-";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"32";"20";"BreakPoint_H_2";"variant_0";"approved";"289.13";"304.07";"1192.0";"871.0";"L3.10+";"L3.10+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"33";"20";"BreakPoint_H_2";"variant_0";"approved";"289.13";"360.76";"1192.0";"871.0";"L3.11+";"L3.11+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"34";"20";"BreakPoint_H_2";"variant_0";"approved";"289.13";"417.46";"1192.0";"871.0";"L3.12+";"L3.12+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"35";"20";"BreakPoint_H_2";"variant_0";"approved";"289.13";"474.15";"1192.0";"871.0";"L3.13+";"L3.13+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"36";"20";"BreakPoint_H_2";"variant_0";"approved";"289.13";"530.84";"1192.0";"871.0";"L3.14+";"L3.14+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"37";"20";"BreakPoint_H_2";"variant_0";"approved";"289.13";"587.54";"1192.0";"871.0";"L3.15+";"L3.15+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"38";"20";"BreakPoint_H_2";"variant_0";"approved";"289.13";"644.23";"1192.0";"871.0";"L3.16+";"L3.16+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"39";"20";"BreakPoint_H_2";"variant_0";"approved";"289.13";"700.92";"1192.0";"871.0";"L3.17+";"L3.17+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"40";"20";"BreakPoint_H_2";"variant_0";"approved";"289.13";"757.61";"1192.0";"871.0";"L3.18+";"L3.18+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"41";"20";"BreakPoint_H_2";"variant_0";"approved";"878.74";"304.07";"1192.0";"871.0";"L3.21+";"L3.21+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"42";"20";"BreakPoint_H_2";"variant_0";"approved";"878.74";"360.76";"1192.0";"871.0";"L3.22+";"L3.22+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"43";"20";"BreakPoint_H_2";"variant_0";"approved";"878.74";"417.46";"1192.0";"871.0";"L3.23+";"L3.23+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"44";"20";"BreakPoint_H_2";"variant_0";"approved";"878.74";"474.15";"1192.0";"871.0";"L3.24+";"L3.24+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"45";"20";"BreakPoint_H_2";"variant_0";"approved";"878.74";"530.84";"1192.0";"871.0";"L3.25+";"L3.25+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
"46";"20";"BreakPoint_H_2";"variant_0";"approved";"878.74";"587.54";"1192.0";"871.0";"L3.26+";"L3.26+";"";"5b";"104";"= 400";"+ 400SPS";"general";"power supply / potential distribution 400SPS";""
