"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"pin_1";"pin_2";"link";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"55";"contact_signal_NC_1";"A";"approved";"703.0";"360.76";"1192.0";"871.0";"-K0";"61";"62";"/10a.6";"10a";"104";"= 400";"+ 400SPS";"general";"Emergency stop";""
