"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"87";"con_T_UP";"default";"approved";"714.33";"712.26";"1192.0";"871.0";"71c";"7";"= 421";"+ 400A";"pre - press";"cleaning brush 1 - 2 - 3 421M";"3, 421M4, 421M5"
"2";"87";"con_T_UP";"default";"approved";"589.61";"712.26";"1192.0";"871.0";"71c";"7";"= 421";"+ 400A";"pre - press";"cleaning brush 1 - 2 - 3 421M";"3, 421M4, 421M5"
"3";"88";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"4";"88";"con_T_UP";"default";"approved";"725.67";"712.26";"1192.0";"871.0";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"5";"91";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"6";"91";"con_T_UP";"default";"approved";"725.67";"712.26";"1192.0";"871.0";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"7";"94";"con_T_UP";"default";"approved";"895.75";"712.26";"1192.0";"871.0";"76a";"29";"= 427";"+ 400A";"press";"upper cleaning brush 2";"427M5"
"8";"96";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"78";"29";"= 427";"+ 400A";"press hydraulics";"stop cock 21 close";"427M8.2"
"9";"96";"con_T_UP";"default";"approved";"725.67";"712.26";"1192.0";"871.0";"78";"29";"= 427";"+ 400A";"press hydraulics";"stop cock 21 close";"427M8.2"
"10";"102";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"84";"29";"= 427";"+ 400A";"press";"belt adjustment
middle belt";"427M30"
"11";"102";"con_T_UP";"default";"approved";"725.67";"712.26";"1192.0";"871.0";"84";"29";"= 427";"+ 400A";"press";"belt adjustment
middle belt";"427M30"
"12";"103";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"85";"29";"= 427";"+ 400A";"press";"spare";""
"13";"103";"con_T_UP";"default";"approved";"725.67";"712.26";"1192.0";"871.0";"85";"29";"= 427";"+ 400A";"press";"spare";""
"14";"104";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"86";"29";"= 427";"+ 400A";"press";"spare";""
"15";"104";"con_T_UP";"default";"approved";"725.67";"712.26";"1192.0";"871.0";"86";"29";"= 427";"+ 400A";"press";"spare";""
"16";"105";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"87";"29";"= 427";"+ 400A";"press";"spare";""
"17";"105";"con_T_UP";"default";"approved";"725.67";"712.26";"1192.0";"871.0";"87";"29";"= 427";"+ 400A";"press";"spare";""
"18";"106";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"88";"29";"= 427";"+ 400A";"press";"spare";""
"19";"106";"con_T_UP";"default";"approved";"725.67";"712.26";"1192.0";"871.0";"88";"29";"= 427";"+ 400A";"press";"spare";""
"20";"107";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"88a";"29";"= 427";"+ 400A";"press";"spare";""
"21";"107";"con_T_UP";"default";"approved";"725.67";"712.26";"1192.0";"871.0";"88a";"29";"= 427";"+ 400A";"press";"spare";""
"22";"108";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"88b";"29";"= 427";"+ 400A";"press";"spare";""
"23";"108";"con_T_UP";"default";"approved";"725.67";"712.26";"1192.0";"871.0";"88b";"29";"= 427";"+ 400A";"press";"spare";""
"24";"109";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"25";"109";"con_T_UP";"default";"approved";"782.36";"712.26";"1192.0";"871.0";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"26";"109";"con_T_UP";"default";"approved";"657.64";"712.26";"1192.0";"871.0";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"27";"109";"con_T_UP";"default";"approved";"963.78";"712.26";"1192.0";"871.0";"89";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 right";"427M301"
"28";"110";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"29";"110";"con_T_UP";"default";"approved";"782.36";"712.26";"1192.0";"871.0";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"30";"110";"con_T_UP";"default";"approved";"657.64";"712.26";"1192.0";"871.0";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"31";"110";"con_T_UP";"default";"approved";"963.78";"712.26";"1192.0";"871.0";"90";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 1 - 8 left";"427M302"
"32";"111";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"33";"111";"con_T_UP";"default";"approved";"782.36";"712.26";"1192.0";"871.0";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"34";"111";"con_T_UP";"default";"approved";"657.64";"712.26";"1192.0";"871.0";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"35";"111";"con_T_UP";"default";"approved";"963.78";"712.26";"1192.0";"871.0";"91";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 right";"427M303"
"36";"112";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"37";"112";"con_T_UP";"default";"approved";"782.36";"712.26";"1192.0";"871.0";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"38";"112";"con_T_UP";"default";"approved";"657.64";"712.26";"1192.0";"871.0";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"39";"112";"con_T_UP";"default";"approved";"963.78";"712.26";"1192.0";"871.0";"92";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 9 - 16 left";"427M304"
"40";"113";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"41";"113";"con_T_UP";"default";"approved";"782.36";"712.26";"1192.0";"871.0";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"42";"113";"con_T_UP";"default";"approved";"657.64";"712.26";"1192.0";"871.0";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"43";"113";"con_T_UP";"default";"approved";"963.78";"712.26";"1192.0";"871.0";"93";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 right";"427M305"
"44";"114";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"45";"114";"con_T_UP";"default";"approved";"782.36";"712.26";"1192.0";"871.0";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"46";"114";"con_T_UP";"default";"approved";"657.64";"712.26";"1192.0";"871.0";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"47";"114";"con_T_UP";"default";"approved";"963.78";"712.26";"1192.0";"871.0";"94";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 17 - 24 left";"427M306"
"48";"115";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"49";"115";"con_T_UP";"default";"approved";"782.36";"712.26";"1192.0";"871.0";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"50";"115";"con_T_UP";"default";"approved";"657.64";"712.26";"1192.0";"871.0";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"51";"115";"con_T_UP";"default";"approved";"963.78";"712.26";"1192.0";"871.0";"94a";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 right";"427M307"
"52";"116";"con_T_UP";"default";"approved";"873.07";"712.26";"1192.0";"871.0";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
"53";"116";"con_T_UP";"default";"approved";"782.36";"712.26";"1192.0";"871.0";"94b";"29";"= 427";"+ 400A";"press";"stop bar adjustment frame 25 - 33 left";"427M308"
