"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"54";"132";"CAB_2";"A";"approved";"589.61";"666.91";"1192.0";"871.0";"+C5
-W2TE7";"";"LiYCY 2x1 mm²
pre-wired";"106";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"55";"132";"CAB_2";"A";"approved";"589.61";"576.2";"1192.0";"871.0";"-W1TE7";"";"LiYCY 2x1 mm²";"106";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"56";"132";"CAB_2";"A";"approved";"362.83";"666.91";"1192.0";"871.0";"+C4
-W2M8";"";"NYY-J 4x1.5 mm²
pre-wired";"106";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"57";"132";"CAB_2";"A";"approved";"793.7";"666.91";"1192.0";"871.0";"+C5
-W2TE8";"";"LiYCY 2x1 mm²
pre-wired";"106";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"58";"132";"CAB_2";"A";"approved";"793.7";"576.2";"1192.0";"871.0";"-W1TE8";"";"LiYCY 2x1 mm²";"106";"21";"= 414";"+ 400H10";"forming machine C";"cage type roller conveyor";"414M7, 414M8"
"59";"134";"CAB_2";"A";"approved";"158.74";"553.52";"1192.0";"871.0";"-W1M10";"";"NYY-J 4x2.5 mm²";"109";"21";"= 414";"+ 400H10";"forming machine C";"dosing belt cleaning brush";"414M10"
"60";"134";"CAB_2";"A";"approved";"158.74";"621.55";"1192.0";"871.0";"+C2
-W2M10";"";"NYY-J 4x1.5 mm²
pre-wired";"109";"21";"= 414";"+ 400H10";"forming machine C";"dosing belt cleaning brush";"414M10"
"61";"135";"CAB_2";"A";"approved";"158.74";"553.52";"1192.0";"871.0";"-W1M11-M17";"";"NYY-J 19x2.5 mm²";"110";"21";"= 414";"+ 400H10";"forming machine C";"rotary combs";"414M11"
"62";"135";"CAB_2";"A";"approved";"158.74";"621.55";"1192.0";"871.0";"+C2
-W2M11";"";"NYY-J 4x1.5 mm²
pre-wired";"110";"21";"= 414";"+ 400H10";"forming machine C";"rotary combs";"414M11"
"63";"136";"CAB_2";"A";"approved";"158.74";"621.55";"1192.0";"871.0";"+C3
-W2M13";"";"NYY-J 4x1.5 mm²
pre-wired";"111";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M13"
"64";"136";"CAB_2";"A";"approved";"351.5";"621.55";"1192.0";"871.0";"+C3
-W2ET13";"";"LiYCY 2x1 mm²
pre-wired";"111";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M13"
"65";"136";"CAB_2";"A";"approved";"351.5";"530.84";"1192.0";"871.0";"-W1TE13";"";"LiYCY 2x1 mm²";"111";"21";"= 414";"+ 400H10";"forming machine C";"pinned roll";"414M13"
"66";"137";"CAB_2";"A";"approved";"158.74";"621.55";"1192.0";"871.0";"+C2
-W2M15";"";"NYY-J 4x1.5 mm²
pre-wired";"112";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt left";"414M15"
"67";"138";"CAB_2";"A";"approved";"158.74";"621.55";"1192.0";"871.0";"+C2
-W2M16";"";"NYY-J 4x1.5 mm²
pre-wired";"113";"21";"= 414";"+ 400H10";"forming machine C";"distribution belt right";"414M16"
"68";"141";"CAB_2";"A";"approved";"158.74";"553.52";"1192.0";"871.0";"-W1M20-M26";"";"19x2.5 mm²";"116";"21";"= 414";"+ 400H10";"forming machine C";"fast disks rolls";"414M20"
"69";"141";"CAB_2";"A";"approved";"158.74";"621.55";"1192.0";"871.0";"+C1
-W2M20";"";"NYY-J 4x1.5 mm²
pre-wired";"116";"21";"= 414";"+ 400H10";"forming machine C";"fast disks rolls";"414M20"
"70";"141";"CAB_2";"A";"approved";"351.5";"621.55";"1192.0";"871.0";"+C1
-W2TE20";"";"LiYCY 2x1 mm²
pre-wired";"116";"21";"= 414";"+ 400H10";"forming machine C";"fast disks rolls";"414M20"
"71";"141";"CAB_2";"A";"approved";"351.5";"530.84";"1192.0";"871.0";"-W1TE20";"";"LiYCY 2x1 mm²";"116";"21";"= 414";"+ 400H10";"forming machine C";"fast disks rolls";"414M20"
"72";"142";"CAB_2";"A";"approved";"158.74";"621.55";"1192.0";"871.0";"+C1
-W2M21";"";"NYY-J 4x1.5 mm²
pre-wired";"117";"21";"= 414";"+ 400H10";"forming machine C";"slow disks rolls";"414M21"
"73";"143";"CAB_2";"A";"approved";"158.74";"621.55";"1192.0";"871.0";"+C1
-W2M22";"";"NYY-J 4x1.5 mm²
pre-wired";"118";"21";"= 414";"+ 400H10";"forming machine C";"transport belt";"422M11"
"74";"144";"CAB_2";"A";"approved";"158.74";"621.55";"1192.0";"871.0";"+C1
-W2M26";"";"NYY-J 4x1.5 mm²
pre-wired";"119";"21";"= 414";"+ 400H10";"forming machine C";"transport belt cleaning brush";"414M26"
"75";"146";"CAB_2";"A";"approved";"691.24";"406.52";"0.0";"0.0";"-29F1";"";"";"764";"2";"= 763";"+ ???";"";"band spraying infeed";""
"76";"146";"CAB_2";"A";"approved";"396.12";"404.54";"0.0";"0.0";"-19F2";"";"";"764";"2";"= 763";"+ ???";"";"band spraying infeed";""
"77";"146";"CAB_2";"A";"approved";"420.29";"282.83";"0.0";"0.0";"-19F1";"";"";"764";"2";"= 763";"+ ???";"";"band spraying infeed";""
"78";"146";"CAB_2";"A";"approved";"713.42";"285.21";"0.0";"0.0";"-29F1";"";"";"764";"2";"= 763";"+ ???";"";"band spraying infeed";""
