"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"1";"87";"con_T_RIGTH";"default";"approved";"589.61";"576.2";"1192.0";"871.0";"71c";"7";"= 421";"+ 400A";"pre - press";"cleaning brush 1 - 2 - 3 421M";"3, 421M4, 421M5"
"2";"88";"con_T_RIGTH";"default";"approved";"170.08";"258.72";"1192.0";"871.0";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"3";"88";"con_T_RIGTH";"default";"approved";"192.76";"247.38";"1192.0";"871.0";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"4";"88";"con_T_RIGTH";"default";"approved";"215.43";"236.04";"1192.0";"871.0";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"5";"88";"con_T_RIGTH";"default";"approved";"170.08";"190.69";"1192.0";"871.0";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"6";"88";"con_T_RIGTH";"default";"approved";"215.43";"168.01";"1192.0";"871.0";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"7";"88";"con_T_RIGTH";"default";"approved";"192.76";"179.35";"1192.0";"871.0";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"8";"88";"con_T_RIGTH";"default";"approved";"873.07";"224.7";"1192.0";"871.0";"71d";"7";"= 421";"+ 400A";"pre - press";"belt adjustment
air evacuation belt";"421M13"
"9";"91";"con_T_RIGTH";"default";"approved";"170.08";"406.12";"1192.0";"871.0";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"10";"91";"con_T_RIGTH";"default";"approved";"192.76";"394.78";"1192.0";"871.0";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"11";"91";"con_T_RIGTH";"default";"approved";"215.43";"383.44";"1192.0";"871.0";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"12";"91";"con_T_RIGTH";"default";"approved";"170.08";"292.73";"1192.0";"871.0";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"13";"91";"con_T_RIGTH";"default";"approved";"215.43";"270.06";"1192.0";"871.0";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"14";"91";"con_T_RIGTH";"default";"approved";"192.76";"281.39";"1192.0";"871.0";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"15";"91";"con_T_RIGTH";"default";"approved";"873.07";"224.7";"1192.0";"871.0";"74";"29";"= 427";"+ 400A";"press hydraulics";"close shut off valve 60";"spare"
"16";"94";"con_T_RIGTH";"default";"approved";"895.75";"632.89";"1192.0";"871.0";"76a";"29";"= 427";"+ 400A";"press";"upper cleaning brush 2";"427M5"
