"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"35";"94";"con_L_LeftDown";"default";"approved";"464.88";"292.73";"1192.0";"871.0";"76a";"29";"= 427";"+ 400A";"press";"upper cleaning brush 2";"427M5"
"36";"95";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"77";"29";"= 427";"+ 400A";"press hydraulics";"washing pump";"427M8.1"
"37";"96";"con_L_LeftDown";"default";"approved";"328.82";"258.72";"1192.0";"871.0";"78";"29";"= 427";"+ 400A";"press hydraulics";"stop cock 21 close";"427M8.2"
"38";"96";"con_L_LeftDown";"default";"approved";"374.17";"236.04";"1192.0";"871.0";"78";"29";"= 427";"+ 400A";"press hydraulics";"stop cock 21 close";"427M8.2"
"39";"96";"con_L_LeftDown";"default";"approved";"351.5";"247.38";"1192.0";"871.0";"78";"29";"= 427";"+ 400A";"press hydraulics";"stop cock 21 close";"427M8.2"
"40";"96";"con_L_LeftDown";"default";"approved";"1009.13";"77.3";"1192.0";"871.0";"78";"29";"= 427";"+ 400A";"press hydraulics";"stop cock 21 close";"427M8.2"
"41";"96";"con_L_LeftDown";"default";"approved";"725.67";"485.49";"1192.0";"871.0";"78";"29";"= 427";"+ 400A";"press hydraulics";"stop cock 21 close";"427M8.2"
"42";"97";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"79";"29";"= 427";"+ 400A";"press";"exhaust oil mist";"427M23"
"43";"98";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"80";"29";"= 427";"+ 400A";"press";"fan air circulation belt lubrication top";"427M24"
"44";"99";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"81";"29";"= 427";"+ 400A";"press";"fan air circulation belt lubrication top";"427M25"
"45";"100";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"82";"29";"= 427";"+ 400A";"press";"pump roll rod chain belt lubrication";"427M28"
"46";"101";"con_L_LeftDown";"default";"approved";"873.07";"77.3";"1192.0";"871.0";"83";"29";"= 427";"+ 400A";"press";"pump align and press lubrication of chain";"427M29"
"47";"102";"con_L_LeftDown";"default";"approved";"328.82";"236.04";"1192.0";"871.0";"84";"29";"= 427";"+ 400A";"press";"belt adjustment
middle belt";"427M30"
"48";"102";"con_L_LeftDown";"default";"approved";"374.17";"213.36";"1192.0";"871.0";"84";"29";"= 427";"+ 400A";"press";"belt adjustment
middle belt";"427M30"
"49";"102";"con_L_LeftDown";"default";"approved";"351.5";"224.7";"1192.0";"871.0";"84";"29";"= 427";"+ 400A";"press";"belt adjustment
middle belt";"427M30"
"50";"102";"con_L_LeftDown";"default";"approved";"1009.13";"77.3";"1192.0";"871.0";"84";"29";"= 427";"+ 400A";"press";"belt adjustment
middle belt";"427M30"
