"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"62";"40";"BreakPoint_V_1";"A";"approved";"748.35";"430.57";"1192.0";"871.0";"==20.9400.201/77.5";"==20.9400.201/77.5";"";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"63";"41";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/78.4";"==20.9400.201/78.4";"";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"64";"41";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/78.5";"==20.9400.201/78.5";"";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"65";"42";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/79.4";"==20.9400.201/79.4";"";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"66";"42";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/79.5";"==20.9400.201/79.5";"";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"67";"43";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/81.4";"==20.9400.201/81.4";"";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"68";"43";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/81.5";"==20.9400.201/81.5";"";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"69";"44";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/82.4";"==20.9400.201/82.4";"";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"70";"44";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/82.5";"==20.9400.201/82.5";"";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"71";"45";"BreakPoint_V_1";"A";"approved";"873.07";"305.84";"1192.0";"871.0";"==20.9400.201/83.4";"==20.9400.201/83.4";"";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"72";"45";"BreakPoint_V_1";"A";"approved";"725.67";"430.57";"1192.0";"871.0";"==20.9400.201/83.5";"==20.9400.201/83.5";"";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"73";"45";"BreakPoint_V_1";"A";"approved";"952.44";"305.84";"1192.0";"871.0";"==20.9400.201/83.4";"==20.9400.201/83.4";"";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
