"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"Name";"link";"txt_1";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"50";"24";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"17";"23";"= 411";"+ 400A";"forming machine A";"disk screen transport belt";"411M22"
"51";"24";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"17";"23";"= 411";"+ 400A";"forming machine A";"disk screen transport belt";"411M22"
"52";"25";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"18";"23";"= 411";"+ 400A";"forming machine A";"left longitudinal screw conveyor";"411M23"
"53";"25";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"18";"23";"= 411";"+ 400A";"forming machine A";"left longitudinal screw conveyor";"411M23"
"54";"26";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"19";"23";"= 411";"+ 400A";"forming machine A";"right longitudinal screw conveyor";"411M24"
"55";"26";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"19";"23";"= 411";"+ 400A";"forming machine A";"right longitudinal screw conveyor";"411M24"
"56";"27";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"57";"27";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"20";"23";"= 411";"+ 400A";"forming machine A";"cleaning brush transport belt";"411M26"
"58";"28";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"22";"23";"= 411";"+ 400A";"forming machine A";"transversal screw conveyor";"411M30"
"59";"28";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"22";"23";"= 411";"+ 400A";"forming machine A";"transversal screw conveyor";"411M30"
"60";"29";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"23";"23";"= 411";"+ 400A";"forming machine A";"injection screw";"411M31"
"61";"29";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"23";"23";"= 411";"+ 400A";"forming machine A";"injection screw";"411M31"
"62";"30";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"24";"23";"= 411";"+ 400A";"forming machine A";"recycling conveyor";"411M32"
"63";"30";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"24";"23";"= 411";"+ 400A";"forming machine A";"recycling conveyor";"411M32"
"64";"31";"BreakPoint_H_2";"variant_0";"approved";"674.65";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"24a";"23";"= 411";"+ 400A";"forming machine A";"screw ???";"411M33"
"65";"31";"BreakPoint_H_2";"variant_0";"approved";"674.65";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"24a";"23";"= 411";"+ 400A";"forming machine A";"screw ???";"411M33"
"66";"32";"BreakPoint_H_2";"variant_0";"approved";"674.65";"712.26";"1192.0";"871.0";"/L2.0";"/L2.0";"";"24b";"23";"= 411";"+ 400A";"forming machine A";"vibrator outside";"411M34"
"67";"32";"BreakPoint_H_2";"variant_0";"approved";"674.65";"77.3";"1192.0";"871.0";"/ L?";"/ L?";"";"24b";"23";"= 411";"+ 400A";"forming machine A";"vibrator outside";"411M34"
"68";"33";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"25";"17";"= 413";"+ 400A";"forming machine B";"dosing belt cleaning brush";"413M10"
"69";"33";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"25";"17";"= 413";"+ 400A";"forming machine B";"dosing belt cleaning brush";"413M10"
"70";"34";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"26";"17";"= 413";"+ 400A";"forming machine B";"rotary combs";"413M11"
"71";"34";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"26";"17";"= 413";"+ 400A";"forming machine B";"rotary combs";"413M11"
"72";"35";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"27";"17";"= 413";"+ 400A";"forming machine B";"pinned roll";"413M13"
"73";"35";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"27";"17";"= 413";"+ 400A";"forming machine B";"pinned roll";"413M13"
"74";"35";"BreakPoint_H_2";"variant_0";"approved";"311.81";"247.38";"1192.0";"871.0";"=400/4a.9/L2.11";"=400/4a.9/L2.11";"220V~";"27";"17";"= 413";"+ 400A";"forming machine B";"pinned roll";"413M13"
"75";"35";"BreakPoint_H_2";"variant_0";"approved";"311.81";"270.06";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"27";"17";"= 413";"+ 400A";"forming machine B";"pinned roll";"413M13"
"76";"36";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"28";"17";"= 413";"+ 400A";"forming machine B";"distrbution belt left";"413M15"
"77";"36";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"28";"17";"= 413";"+ 400A";"forming machine B";"distrbution belt left";"413M15"
"78";"37";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"29";"17";"= 413";"+ 400A";"forming machine B";"distrbution belt right";"413M16"
"79";"37";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"29";"17";"= 413";"+ 400A";"forming machine B";"distrbution belt right";"413M16"
"80";"38";"BreakPoint_H_2";"variant_0";"approved";"436.54";"88.64";"1192.0";"871.0";"=400/4.9/L1.11";"=400/4.9/L1.11";"220V~";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"81";"38";"BreakPoint_H_2";"variant_0";"approved";"436.54";"111.31";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"82";"38";"BreakPoint_H_2";"variant_0";"approved";"708.66";"88.64";"1192.0";"871.0";"=400/4a.9/L2.11";"=400/4a.9/L2.11";"220V~";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"83";"38";"BreakPoint_H_2";"variant_0";"approved";"708.66";"111.31";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"84";"39";"BreakPoint_H_2";"variant_0";"approved";"119.06";"678.24";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"85";"39";"BreakPoint_H_2";"variant_0";"approved";"119.06";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"86";"40";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"87";"40";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"88";"40";"BreakPoint_H_2";"variant_0";"approved";"311.81";"247.38";"1192.0";"871.0";"=400/4a.9/L2.11";"=400/4a.9/L2.11";"220V~";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"89";"40";"BreakPoint_H_2";"variant_0";"approved";"311.81";"270.06";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"31";"17";"= 413";"+ 400A";"forming machine B";"fast disk rolls";"413M20"
"90";"41";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"91";"41";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"32";"17";"= 413";"+ 400A";"forming machine B";"slow disk rolls";"413M21"
"92";"42";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"93";"42";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"33";"17";"= 413";"+ 400A";"forming machine B";"transport belt";"413M22"
"94";"43";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"95";"43";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"34";"17";"= 413";"+ 400A";"forming machine B";"left longitudinal screw conveyor";"413M23"
"96";"44";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"97";"44";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"35";"17";"= 413";"+ 400A";"forming machine B";"right longitudinal screw conveyor";"413M24"
"98";"45";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"99";"45";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"36";"17";"= 413";"+ 400A";"forming machine B";"cleaning brush transport belt";"413M26"
"100";"46";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"101";"46";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"38";"17";"= 413";"+ 400A";"forming machine B";"transversal screw conveyor belt";"413M30"
"102";"47";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"103";"47";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"39";"17";"= 413";"+ 400A";"forming machine B";"injection screw";"413M31"
"104";"48";"BreakPoint_H_2";"variant_0";"approved";"663.31";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"105";"48";"BreakPoint_H_2";"variant_0";"approved";"663.31";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"40";"17";"= 413";"+ 400A";"forming machine B";"recycling conveyor";"413M32"
"106";"49";"BreakPoint_H_2";"variant_0";"approved";"470.55";"678.24";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"107";"49";"BreakPoint_H_2";"variant_0";"approved";"470.55";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"108";"50";"BreakPoint_H_2";"variant_0";"approved";"549.92";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"109";"50";"BreakPoint_H_2";"variant_0";"approved";"549.92";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"110";"50";"BreakPoint_H_2";"variant_0";"approved";"549.92";"99.98";"1192.0";"871.0";"=400/4a.9/L2.11";"=400/4a.9/L2.11";"220V~";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"111";"51";"BreakPoint_H_2";"variant_0";"approved";"549.92";"712.26";"1192.0";"871.0";"=400/4a.9/L2.0";"=400/4a.9/L2.0";"0V 220V~";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"112";"51";"BreakPoint_H_2";"variant_0";"approved";"549.92";"77.3";"1192.0";"871.0";"=400/4b.9/L3.11+";"=400/4b.9/L3.11+";"24V=";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"113";"51";"BreakPoint_H_2";"variant_0";"approved";"549.92";"99.98";"1192.0";"871.0";"=400/4a.9/L2.11";"=400/4a.9/L2.11";"220V~";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
