"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"39";"38";"con_T_RIGTH";"default";"approved";"170.08";"292.73";"1192.0";"871.0";"30";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"40";"39";"con_T_RIGTH";"default";"approved";"861.73";"156.67";"1192.0";"871.0";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"41";"39";"con_T_RIGTH";"default";"approved";"861.73";"236.04";"1192.0";"871.0";"30a";"17";"= 413";"+ 400A";"forming machine B";"transverse belt";"413M17"
"42";"49";"con_T_RIGTH";"default";"approved";"170.08";"202.02";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"43";"49";"con_T_RIGTH";"default";"approved";"192.76";"190.69";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"44";"49";"con_T_RIGTH";"default";"approved";"215.43";"179.35";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"45";"49";"con_T_RIGTH";"default";"approved";"215.43";"270.06";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"46";"49";"con_T_RIGTH";"default";"approved";"192.76";"281.39";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"47";"49";"con_T_RIGTH";"default";"approved";"170.08";"292.73";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"48";"49";"con_T_RIGTH";"default";"approved";"975.12";"156.67";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"49";"49";"con_T_RIGTH";"default";"approved";"975.12";"236.04";"1192.0";"871.0";"41";"3";"= 416";"+ 400A";"equelizing rolls";"height adjustment";"416M3"
"50";"50";"con_T_RIGTH";"default";"approved";"170.08";"292.73";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"51";"50";"con_T_RIGTH";"default";"approved";"192.76";"270.06";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"52";"50";"con_T_RIGTH";"default";"approved";"215.43";"258.72";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"53";"50";"con_T_RIGTH";"default";"approved";"215.43";"383.44";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"54";"50";"con_T_RIGTH";"default";"approved";"192.76";"406.12";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"55";"50";"con_T_RIGTH";"default";"approved";"170.08";"428.8";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"56";"50";"con_T_RIGTH";"default";"approved";"895.75";"190.69";"1192.0";"871.0";"42";"3";"= 416";"+ 400A";"";"width adjustment side traverse rolls";"416M6"
"57";"51";"con_T_RIGTH";"default";"approved";"170.08";"292.73";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"58";"51";"con_T_RIGTH";"default";"approved";"192.76";"270.06";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"59";"51";"con_T_RIGTH";"default";"approved";"215.43";"258.72";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"60";"51";"con_T_RIGTH";"default";"approved";"215.43";"383.44";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"61";"51";"con_T_RIGTH";"default";"approved";"192.76";"406.12";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"62";"51";"con_T_RIGTH";"default";"approved";"170.08";"428.8";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"63";"51";"con_T_RIGTH";"default";"approved";"895.75";"213.36";"1192.0";"871.0";"43";"3";"= 416";"+ 400A";"";"width adjustment equalizing rolls";"416M25"
"64";"60";"con_T_RIGTH";"default";"approved";"170.08";"202.02";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"65";"60";"con_T_RIGTH";"default";"approved";"192.76";"190.69";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"66";"60";"con_T_RIGTH";"default";"approved";"215.43";"179.35";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"67";"60";"con_T_RIGTH";"default";"approved";"215.43";"270.06";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"68";"60";"con_T_RIGTH";"default";"approved";"192.76";"281.39";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"69";"60";"con_T_RIGTH";"default";"approved";"170.08";"292.73";"1192.0";"871.0";"52";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"70";"61";"con_T_RIGTH";"default";"approved";"861.73";"156.67";"1192.0";"871.0";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"71";"61";"con_T_RIGTH";"default";"approved";"861.73";"236.04";"1192.0";"871.0";"52a";"26";"= 418";"+ 400A";"forming machine D";"transverse belt";"418M17"
"72";"62";"con_T_RIGTH";"default";"approved";"725.67";"530.84";"1192.0";"871.0";"53";"26";"= 418";"+ 400A";"forming machine D";"2nd & 3rd screen vibrator";"418M18, 418M19"
"73";"69";"con_T_RIGTH";"default";"approved";"170.08";"315.41";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"74";"69";"con_T_RIGTH";"default";"approved";"192.76";"292.73";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"75";"69";"con_T_RIGTH";"default";"approved";"215.43";"270.06";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"76";"69";"con_T_RIGTH";"default";"approved";"328.82";"406.12";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"77";"69";"con_T_RIGTH";"default";"approved";"351.5";"428.8";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"78";"69";"con_T_RIGTH";"default";"approved";"374.17";"451.47";"1192.0";"871.0";"59a";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"79";"70";"con_T_RIGTH";"default";"approved";"294.8";"326.75";"1192.0";"871.0";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
"80";"70";"con_T_RIGTH";"default";"approved";"634.96";"576.2";"1192.0";"871.0";"59b";"26";"= 418";"+ 400A";"";"TEXPAN filter fan";"418M4"
